Datetime,Close,High,Low,Open,Volume
2025-12-15 00:00:00+00:00,1.3767800331115723,1.3769700527191162,1.376099944114685,1.3767800331115723,0
2025-12-15 00:15:00+00:00,1.3769700527191162,1.3771300315856934,1.3763999938964844,1.3767800331115723,0
2025-12-15 00:30:00+00:00,1.3769999742507935,1.3771599531173706,1.3765000104904175,1.3769400119781494,0
2025-12-15 00:45:00+00:00,1.3764899969100952,1.3771300315856934,1.3760000467300415,1.3769899606704712,0
2025-12-15 01:00:00+00:00,1.3768199682235718,1.3769899606704712,1.3760000467300415,1.376099944114685,0
2025-12-15 01:15:00+00:00,1.376579999923706,1.3769700527191162,1.3762999773025513,1.37677001953125,0
2025-12-15 01:30:00+00:00,1.3762799501419067,1.3767199516296387,1.3758000135421753,1.3765900135040283,0
2025-12-15 01:45:00+00:00,1.3758000135421753,1.3764100074768066,1.375599980354309,1.3762799501419067,0
2025-12-15 02:00:00+00:00,1.3765499591827393,1.3766200542449951,1.375599980354309,1.3760099411010742,0
2025-12-15 02:15:00+00:00,1.3763500452041626,1.376829981803894,1.3760000467300415,1.3765100240707397,0
2025-12-15 02:30:00+00:00,1.3763200044631958,1.3764699697494507,1.3759000301361084,1.3763400316238403,0
2025-12-15 02:45:00+00:00,1.3763999938964844,1.376539945602417,1.3758000135421753,1.3763099908828735,0
2025-12-15 03:00:00+00:00,1.3765900135040283,1.3766499757766724,1.3756999969482422,1.3763999938964844,0
2025-12-15 03:15:00+00:00,1.3766100406646729,1.3767199516296387,1.3760000467300415,1.3765699863433838,0
2025-12-15 03:30:00+00:00,1.3765900135040283,1.3767800331115723,1.3760000467300415,1.3765499591827393,0
2025-12-15 03:45:00+00:00,1.3767000436782837,1.3769999742507935,1.3761999607086182,1.3766000270843506,0
2025-12-15 04:00:00+00:00,1.3769299983978271,1.3770300149917603,1.3762999773025513,1.3767000436782837,0
2025-12-15 04:15:00+00:00,1.37677001953125,1.3770500421524048,1.3763999938964844,1.3769299983978271,0
2025-12-15 04:30:00+00:00,1.3767000436782837,1.3769099712371826,1.376099944114685,1.3767600059509277,0
2025-12-15 04:45:00+00:00,1.3765599727630615,1.3767900466918945,1.3760000467300415,1.37663996219635,0
2025-12-15 05:00:00+00:00,1.3765499591827393,1.3766599893569946,1.376099944114685,1.3765699863433838,0
2025-12-15 05:15:00+00:00,1.3765900135040283,1.376729965209961,1.3761999607086182,1.3765699863433838,0
2025-12-15 05:30:00+00:00,1.376539945602417,1.3766599893569946,1.3759000301361084,1.3766299486160278,0
2025-12-15 05:45:00+00:00,1.3764499425888062,1.3766000270843506,1.3759000301361084,1.3764899969100952,0
2025-12-15 06:00:00+00:00,1.3762999773025513,1.3768199682235718,1.376099944114685,1.3764400482177734,0
2025-12-15 06:15:00+00:00,1.3765100240707397,1.376710057258606,1.3760000467300415,1.3765699863433838,0
2025-12-15 06:30:00+00:00,1.376539945602417,1.3768600225448608,1.3760000467300415,1.3764899969100952,0
2025-12-15 06:45:00+00:00,1.376389980316162,1.3766000270843506,1.3759000301361084,1.376539945602417,0
2025-12-15 07:00:00+00:00,1.3761600255966187,1.3764599561691284,1.375599980354309,1.3763600587844849,0
2025-12-15 07:15:00+00:00,1.376189947128296,1.3764400482177734,1.3756999969482422,1.376170039176941,0
2025-12-15 07:30:00+00:00,1.376189947128296,1.3762799501419067,1.375499963760376,1.3761500120162964,0
2025-12-15 07:45:00+00:00,1.3762400150299072,1.3763400316238403,1.375499963760376,1.376189947128296,0
2025-12-15 08:00:00+00:00,1.3763600587844849,1.37677001953125,1.3758000135421753,1.376270055770874,0
2025-12-15 08:15:00+00:00,1.3761299848556519,1.3764300346374512,1.375499963760376,1.3763600587844849,0
2025-12-15 08:30:00+00:00,1.375830054283142,1.376270055770874,1.3753000497817993,1.3761399984359741,0
2025-12-15 08:45:00+00:00,1.3760900497436523,1.3762600421905518,1.3753999471664429,1.375830054283142,0
2025-12-15 09:00:00+00:00,1.375749945640564,1.3762099742889404,1.3753000497817993,1.3761299848556519,0
2025-12-15 09:15:00+00:00,1.375830054283142,1.3761600255966187,1.3753000497817993,1.375749945640564,0
2025-12-15 09:30:00+00:00,1.376330018043518,1.3763999938964844,1.3753000497817993,1.3758200407028198,0
2025-12-15 09:45:00+00:00,1.3765100240707397,1.376670002937317,1.3756999969482422,1.376270055770874,0
2025-12-15 10:00:00+00:00,1.3767800331115723,1.376829981803894,1.3759000301361084,1.3764599561691284,0
2025-12-15 10:15:00+00:00,1.3773200511932373,1.3774100542068481,1.3761999607086182,1.3767800331115723,0
2025-12-15 10:30:00+00:00,1.377560019493103,1.3776999711990356,1.3767999410629272,1.37732994556427,0
2025-12-15 10:45:00+00:00,1.377369999885559,1.3775999546051025,1.3767999410629272,1.377519965171814,0
2025-12-15 11:00:00+00:00,1.3772200345993042,1.3776999711990356,1.3767999410629272,1.377369999885559,0
2025-12-15 11:15:00+00:00,1.377060055732727,1.3773399591445923,1.3766000270843506,1.377210021018982,0
2025-12-15 11:30:00+00:00,1.3764699697494507,1.3770999908447266,1.3759000301361084,1.377060055732727,0
2025-12-15 11:45:00+00:00,1.376539945602417,1.3767800331115723,1.3759000301361084,1.376479983329773,0
2025-12-15 12:00:00+00:00,1.3764499425888062,1.3767000436782837,1.3759000301361084,1.376539945602417,0
2025-12-15 12:15:00+00:00,1.3764100074768066,1.3765599727630615,1.3758000135421753,1.3764499425888062,0
2025-12-15 12:30:00+00:00,1.3761800527572632,1.3766000270843506,1.3756999969482422,1.3764100074768066,0
2025-12-15 12:45:00+00:00,1.3751399517059326,1.376270055770874,1.3746999502182007,1.376230001449585,0
2025-12-15 13:00:00+00:00,1.3754899501800537,1.3757400512695312,1.374400019645691,1.3751300573349,0
2025-12-15 13:15:00+00:00,1.375789999961853,1.3759499788284302,1.375100016593933,1.375480055809021,0
2025-12-15 13:30:00+00:00,1.3763099908828735,1.3766100406646729,1.375499963760376,1.3757799863815308,0
2025-12-15 13:45:00+00:00,1.3768199682235718,1.376889944076538,1.375599980354309,1.3762999773025513,0
2025-12-15 14:00:00+00:00,1.3770500421524048,1.3771799802780151,1.3762999773025513,1.3768199682235718,0
2025-12-15 14:15:00+00:00,1.376870036125183,1.3772300481796265,1.3762999773025513,1.3771100044250488,0
2025-12-15 14:30:00+00:00,1.376520037651062,1.3769400119781494,1.375599980354309,1.3769099712371826,0
2025-12-15 14:45:00+00:00,1.3757200241088867,1.3766100406646729,1.3752000331878662,1.3765300512313843,0
2025-12-15 15:00:00+00:00,1.3761999607086182,1.3764100074768066,1.3753000497817993,1.3757100105285645,0
2025-12-15 15:15:00+00:00,1.3766599893569946,1.3770999908447266,1.3756999969482422,1.3761999607086182,0
2025-12-15 15:30:00+00:00,1.376330018043518,1.3772399425506592,1.3756999969482422,1.376670002937317,0
2025-12-15 15:45:00+00:00,1.3761299848556519,1.3764499425888062,1.375100016593933,1.376289963722229,0
