Datetime,Close,High,Low,Open,Volume
2025-12-15 00:00:00+00:00,208.38299560546875,208.41000366210938,208.3300018310547,208.33700561523438,0
2025-12-15 00:15:00+00:00,208.29800415039062,208.39500427246094,208.29800415039062,208.38299560546875,0
2025-12-15 00:30:00+00:00,208.35000610351562,208.36399841308594,208.2689971923828,208.3040008544922,0
2025-12-15 00:45:00+00:00,208.36199951171875,208.44400024414062,208.3260040283203,208.35800170898438,0
2025-12-15 01:00:00+00:00,208.18600463867188,208.36599731445312,208.17100524902344,208.35499572753906,0
2025-12-15 01:15:00+00:00,208.1750030517578,208.25900268554688,208.14300537109375,208.1840057373047,0
2025-12-15 01:30:00+00:00,208.23199462890625,208.26100158691406,208.14999389648438,208.16700744628906,0
2025-12-15 01:45:00+00:00,208.10000610351562,208.23599243164062,208.08700561523438,208.23199462890625,0
2025-12-15 02:00:00+00:00,207.968994140625,208.1439971923828,207.95199584960938,208.0919952392578,0
2025-12-15 02:15:00+00:00,207.9040069580078,207.9720001220703,207.8489990234375,207.97000122070312,0
2025-12-15 02:30:00+00:00,207.7570037841797,207.96400451660156,207.7270050048828,207.9010009765625,0
2025-12-15 02:45:00+00:00,207.77699279785156,207.8209991455078,207.72799682617188,207.75599670410156,0
2025-12-15 03:00:00+00:00,207.62100219726562,207.79200744628906,207.593994140625,207.77200317382812,0
2025-12-15 03:15:00+00:00,207.64599609375,207.6840057373047,207.5800018310547,207.62100219726562,0
2025-12-15 03:30:00+00:00,207.5540008544922,207.6540069580078,207.552001953125,207.6510009765625,0
2025-12-15 03:45:00+00:00,207.59100341796875,207.64500427246094,207.5540008544922,207.56500244140625,0
2025-12-15 04:00:00+00:00,207.46400451660156,207.58999633789062,207.45799255371094,207.58399963378906,0
2025-12-15 04:15:00+00:00,207.40499877929688,207.48800659179688,207.33799743652344,207.46499633789062,0
2025-12-15 04:30:00+00:00,207.3459930419922,207.42799377441406,207.31100463867188,207.40499877929688,0
2025-12-15 04:45:00+00:00,207.38999938964844,207.41799926757812,207.31100463867188,207.33999633789062,0
2025-12-15 05:00:00+00:00,207.3280029296875,207.38699340820312,207.2830047607422,207.38299560546875,0
2025-12-15 05:15:00+00:00,207.2169952392578,207.3470001220703,207.21200561523438,207.3350067138672,0
2025-12-15 05:30:00+00:00,207.21600341796875,207.2519989013672,207.14700317382812,207.21600341796875,0
2025-12-15 05:45:00+00:00,207.18099975585938,207.29299926757812,207.18099975585938,207.2169952392578,0
2025-12-15 06:00:00+00:00,207.218994140625,207.26600646972656,207.11399841308594,207.18099975585938,0
2025-12-15 06:15:00+00:00,207.13099670410156,207.25799560546875,207.11599731445312,207.218994140625,0
2025-12-15 06:30:00+00:00,207.31900024414062,207.33200073242188,207.0850067138672,207.1320037841797,0
2025-12-15 06:45:00+00:00,207.28199768066406,207.36300659179688,207.23199462890625,207.31300354003906,0
2025-12-15 07:00:00+00:00,207.38299560546875,207.4459991455078,207.27999877929688,207.27999877929688,0
2025-12-15 07:15:00+00:00,207.427001953125,207.44000244140625,207.302001953125,207.38400268554688,0
2025-12-15 07:30:00+00:00,207.44000244140625,207.44500732421875,207.3280029296875,207.4239959716797,0
2025-12-15 07:45:00+00:00,207.47999572753906,207.4949951171875,207.41099548339844,207.43499755859375,0
2025-12-15 08:00:00+00:00,207.36900329589844,207.53199768066406,207.3159942626953,207.48399353027344,0
2025-12-15 08:15:00+00:00,207.4709930419922,207.5050048828125,207.322998046875,207.37399291992188,0
2025-12-15 08:30:00+00:00,207.43499755859375,207.48199462890625,207.3699951171875,207.47000122070312,0
2025-12-15 08:45:00+00:00,207.43899536132812,207.5050048828125,207.3520050048828,207.43499755859375,0
2025-12-15 09:00:00+00:00,207.37600708007812,207.45599365234375,207.33099365234375,207.4429931640625,0
2025-12-15 09:15:00+00:00,207.43699645996094,207.468994140625,207.33299255371094,207.37600708007812,0
2025-12-15 09:30:00+00:00,207.41400146484375,207.45899963378906,207.34500122070312,207.43499755859375,0
2025-12-15 09:45:00+00:00,207.46200561523438,207.49600219726562,207.39999389648438,207.41600036621094,0
2025-12-15 10:00:00+00:00,207.5279998779297,207.5489959716797,207.40899658203125,207.4550018310547,0
2025-12-15 10:15:00+00:00,207.5019989013672,207.56700134277344,207.4600067138672,207.53199768066406,0
2025-12-15 10:30:00+00:00,207.52099609375,207.55799865722656,207.47000122070312,207.4980010986328,0
2025-12-15 10:45:00+00:00,207.49600219726562,207.54100036621094,207.47000122070312,207.52200317382812,0
2025-12-15 11:00:00+00:00,207.5229949951172,207.5570068359375,207.4739990234375,207.4949951171875,0
2025-12-15 11:15:00+00:00,207.50999450683594,207.5749969482422,207.48800659179688,207.51600646972656,0
2025-12-15 11:30:00+00:00,207.49899291992188,207.51400756835938,207.4409942626953,207.5019989013672,0
2025-12-15 11:45:00+00:00,207.33299255371094,207.51300048828125,207.29400634765625,207.4949951171875,0
2025-12-15 12:00:00+00:00,207.5330047607422,207.53500366210938,207.31399536132812,207.3300018310547,0
2025-12-15 12:15:00+00:00,207.56900024414062,207.58099365234375,207.50799560546875,207.5279998779297,0
2025-12-15 12:30:00+00:00,207.63900756835938,207.64199829101562,207.48899841308594,207.56900024414062,0
2025-12-15 12:45:00+00:00,207.64300537109375,207.65499877929688,207.5469970703125,207.64199829101562,0
2025-12-15 13:00:00+00:00,207.625,207.68699645996094,207.5800018310547,207.64300537109375,0
2025-12-15 13:15:00+00:00,207.58900451660156,207.64700317382812,207.5469970703125,207.625,0
2025-12-15 13:30:00+00:00,207.64700317382812,207.66799926757812,207.51400756835938,207.59800720214844,0
2025-12-15 13:45:00+00:00,207.70399475097656,207.73399353027344,207.60699462890625,207.63999938964844,0
2025-12-15 14:00:00+00:00,207.6719970703125,207.74200439453125,207.64199829101562,207.7169952392578,0
2025-12-15 14:15:00+00:00,207.5959930419922,207.72799682617188,207.58700561523438,207.6719970703125,0
2025-12-15 14:30:00+00:00,207.49099731445312,207.63499450683594,207.47000122070312,207.59500122070312,0
2025-12-15 14:45:00+00:00,207.5229949951172,207.5749969482422,207.46499633789062,207.4949951171875,0
