Datetime,Close,High,Low,Open,Volume
2025-11-03 00:00:00+00:00,202.51100158691406,202.5590057373047,202.4219970703125,202.5189971923828,0
2025-11-03 01:00:00+00:00,202.4239959716797,202.51499938964844,202.39300537109375,202.50799560546875,0
2025-11-03 02:00:00+00:00,202.43499755859375,202.47000122070312,202.3820037841797,202.42599487304688,0
2025-11-03 03:00:00+00:00,202.4250030517578,202.45399475097656,202.3699951171875,202.43499755859375,0
2025-11-03 04:00:00+00:00,202.4669952392578,202.47999572753906,202.39999389648438,202.4250030517578,0
2025-11-03 05:00:00+00:00,202.54400634765625,202.58099365234375,202.4600067138672,202.46200561523438,0
2025-11-03 06:00:00+00:00,202.6999969482422,202.75799560546875,202.53599548339844,202.54299926757812,0
2025-11-03 07:00:00+00:00,202.46800231933594,202.78399658203125,202.46200561523438,202.7050018310547,0
2025-11-03 08:00:00+00:00,202.23899841308594,202.51400756835938,202.09800720214844,202.46200561523438,0
2025-11-03 09:00:00+00:00,202.33900451660156,202.44400024414062,202.19500732421875,202.23899841308594,0
2025-11-03 10:00:00+00:00,202.4219970703125,202.52200317382812,202.2550048828125,202.34300231933594,0
2025-11-03 11:00:00+00:00,202.35899353027344,202.53700256347656,202.28900146484375,202.4219970703125,0
2025-11-03 12:00:00+00:00,202.59800720214844,202.66099548339844,202.34800720214844,202.35899353027344,0
2025-11-03 13:00:00+00:00,202.46800231933594,202.6199951171875,202.41700744628906,202.5919952392578,0
2025-11-03 14:00:00+00:00,202.06700134277344,202.49400329589844,202.04200744628906,202.4709930419922,0
2025-11-03 15:00:00+00:00,202.57899475097656,202.64199829101562,201.8780059814453,202.0500030517578,0
2025-11-03 16:00:00+00:00,202.64599609375,202.6840057373047,202.53599548339844,202.57400512695312,0
2025-11-03 17:00:00+00:00,202.6280059814453,202.80299377441406,202.57200622558594,202.6439971923828,0
2025-11-03 18:00:00+00:00,202.5469970703125,202.67300415039062,202.52099609375,202.6320037841797,0
2025-11-03 19:00:00+00:00,202.56399536132812,202.69200134277344,202.51199340820312,202.5489959716797,0
2025-11-03 20:00:00+00:00,202.59100341796875,202.63400268554688,202.54600524902344,202.56500244140625,0
2025-11-03 21:00:00+00:00,202.60899353027344,202.6540069580078,202.53500366210938,202.593994140625,0
2025-11-03 22:00:00+00:00,202.52999877929688,202.70899963378906,202.50399780273438,202.58999633789062,0
2025-11-03 23:00:00+00:00,202.53599548339844,202.61900329589844,202.4709930419922,202.52999877929688,0
2025-11-04 00:00:00+00:00,202.552001953125,202.6219940185547,202.36099243164062,202.5399932861328,0
2025-11-04 01:00:00+00:00,202.5449981689453,202.677001953125,202.49600219726562,202.552001953125,0
2025-11-04 02:00:00+00:00,202.22799682617188,202.56199645996094,202.2270050048828,202.5449981689453,0
2025-11-04 03:00:00+00:00,202.2760009765625,202.41900634765625,202.21099853515625,202.22900390625,0
2025-11-04 04:00:00+00:00,202.17100524902344,202.28199768066406,201.97900390625,202.27499389648438,0
2025-11-04 05:00:00+00:00,201.70799255371094,202.19400024414062,201.6790008544922,202.17300415039062,0
2025-11-04 06:00:00+00:00,201.60699462890625,201.77000427246094,201.43699645996094,201.71099853515625,0
2025-11-04 07:00:00+00:00,201.50799560546875,201.61000061035156,201.2899932861328,201.60699462890625,0
2025-11-04 08:00:00+00:00,201.1510009765625,201.53900146484375,200.9810028076172,201.50799560546875,0
2025-11-04 09:00:00+00:00,200.48399353027344,201.23899841308594,200.37600708007812,201.1479949951172,0
2025-11-04 10:00:00+00:00,200.75999450683594,200.8300018310547,200.31100463867188,200.48399353027344,0
2025-11-04 11:00:00+00:00,200.53500366210938,200.7969970703125,200.4739990234375,200.75799560546875,0
2025-11-04 12:00:00+00:00,200.60699462890625,200.66099548339844,200.39700317382812,200.53799438476562,0
2025-11-04 13:00:00+00:00,200.27999877929688,200.61300659179688,200.24400329589844,200.60299682617188,0
2025-11-04 14:00:00+00:00,200.2449951171875,200.41900634765625,199.99600219726562,200.27999877929688,0
2025-11-04 15:00:00+00:00,200.0970001220703,200.37100219726562,200.0500030517578,200.23899841308594,0
2025-11-04 16:00:00+00:00,200.2740020751953,200.3350067138672,200.02200317382812,200.10400390625,0
2025-11-04 17:00:00+00:00,200.10299682617188,200.3159942626953,200.0469970703125,200.27099609375,0
2025-11-04 18:00:00+00:00,199.9810028076172,200.1060028076172,199.93099975585938,200.10400390625,0
2025-11-04 19:00:00+00:00,199.94700622558594,200.08399963378906,199.86900329589844,199.98399353027344,0
2025-11-04 20:00:00+00:00,199.9969940185547,200.14599609375,199.91000366210938,199.94700622558594,0
2025-11-04 21:00:00+00:00,200.0500030517578,200.09500122070312,199.94900512695312,199.9969940185547,0
2025-11-04 22:00:00+00:00,200.10899353027344,200.19400024414062,199.89599609375,200.04200744628906,0
2025-11-04 23:00:00+00:00,199.968994140625,200.15499877929688,199.90899658203125,200.10899353027344,0
2025-11-05 00:00:00+00:00,199.49099731445312,200.18299865722656,199.4739990234375,199.9340057373047,0
2025-11-05 01:00:00+00:00,199.34500122070312,199.54400634765625,199.0590057373047,199.49000549316406,0
2025-11-05 02:00:00+00:00,199.54600524902344,199.60400390625,199.25,199.34500122070312,0
2025-11-05 03:00:00+00:00,199.86300659179688,199.91400146484375,199.53900146484375,199.54299926757812,0
2025-11-05 04:00:00+00:00,199.91600036621094,199.93499755859375,199.7469940185547,199.86300659179688,0
2025-11-05 05:00:00+00:00,199.906005859375,200.0749969482422,199.83599853515625,199.91400146484375,0
2025-11-05 06:00:00+00:00,200.18800354003906,200.27999877929688,199.82000732421875,199.90199279785156,0
2025-11-05 07:00:00+00:00,200.03700256347656,200.20199584960938,199.86099243164062,200.1909942626953,0
